day,minute,order_id,courier_id,regime,pickup_dist_km,order_dist_km,tw_end,delivered_predicted,delivered_actual,slack_min,noise_min,on_time,on_time_8b,method
6,788,275642,2020.0,2,0.089,0.893,817,805.62,809.98,7.02,4.35,1,1,greedy
6,788,560423,2677.0,2,0.073,0.25,817,814.48,815.41,1.59,0.93,1,1,greedy
6,788,66486,2002.0,2,0.04,0.24,818,806.38,811.24,6.76,4.86,1,1,greedy
6,788,453700,780.0,2,0.515,0.801,818,812.86,812.93,5.07,0.06,1,1,greedy
6,788,170509,1240.0,2,0.051,1.302,825,823.96,823.96,1.04,0.0,1,1,greedy
6,790,258492,1963.0,2,0.367,1.789,817,812.48,813.2,3.8,0.72,1,1,greedy
6,790,303812,2914.0,2,0.649,1.005,819,813.08,814.4,4.6,1.32,1,1,greedy
6,790,353818,272.0,2,0.108,1.394,819,812.33,812.33,6.67,0.0,1,1,greedy
6,790,419101,3241.0,2,0.132,0.545,820,819.63,819.63,0.37,0.0,1,1,greedy
6,790,413758,1225.0,2,0.061,0.971,820,819.1,819.56,0.44,0.46,1,1,greedy
6,790,149315,939.0,2,0.659,0.607,820,819.92,819.92,0.08,0.0,1,1,greedy
6,790,18659,836.0,2,0.701,0.63,820,817.27,817.27,2.73,0.0,1,1,greedy
6,790,320648,1299.0,2,0.587,1.891,821,815.24,815.24,5.76,0.0,1,1,greedy
6,792,53944,2144.0,2,0.339,1.337,821,810.37,810.37,10.63,0.0,1,1,greedy
6,792,115964,3347.0,2,0.077,0.907,821,820.3,820.3,0.7,0.0,1,1,greedy
6,792,252787,1724.0,2,0.109,0.798,821,803.77,804.24,16.76,0.47,1,1,greedy
6,792,469435,226.0,2,0.324,0.682,821,817.68,817.68,3.32,0.0,1,1,greedy
6,792,397599,2150.0,2,0.659,2.295,822,821.32,821.32,0.68,0.0,1,1,greedy
6,792,179587,2020.0,2,0.435,0.98,822,821.75,824.16,-2.16,2.41,0,1,greedy
6,792,209079,1328.0,2,0.34,1.414,822,819.74,821.0,1.0,1.26,1,1,greedy
6,792,284233,2252.0,2,0.089,0.343,822,813.66,813.66,8.34,0.0,1,1,greedy
6,792,278507,3315.0,2,0.434,0.606,823,818.19,822.58,0.42,4.39,1,1,greedy
6,792,255604,1947.0,2,0.767,2.506,826,824.05,824.05,1.95,0.0,1,1,greedy
6,792,317813,2761.0,2,0.547,2.052,827,826.23,826.5,0.5,0.26,1,1,greedy
6,792,367692,1771.0,2,0.499,2.797,833,824.25,824.65,8.35,0.4,1,1,greedy
6,792,323401,2106.0,2,0.093,2.235,840,837.5,837.5,2.5,0.0,1,1,greedy
6,794,400342,1724.0,2,0.076,0.056,823,808.91,812.56,10.44,3.66,1,1,greedy
6,794,367693,2662.0,2,0.464,0.804,823,808.87,809.04,13.96,0.17,1,1,greedy
6,794,381268,1601.0,2,0.164,1.287,823,818.62,818.62,4.38,0.0,1,1,greedy
6,794,247059,1214.0,2,0.366,1.201,823,811.43,818.82,4.18,7.38,1,1,greedy
6,794,203085,2170.0,2,0.032,0.018,823,818.87,819.58,3.42,0.71,1,1,greedy
6,794,28279,416.0,2,0.39,1.175,823,813.36,818.18,4.82,4.82,1,1,greedy
6,794,320649,607.0,2,0.407,0.136,823,815.37,817.61,5.39,2.24,1,1,greedy
6,794,91548,780.0,2,0.205,0.178,824,820.15,820.15,3.85,0.0,1,1,greedy
6,794,303816,2252.0,2,0.089,0.245,824,820.52,823.52,0.48,3.0,1,1,greedy
6,794,550079,3395.0,2,0.666,1.814,828,819.26,819.26,8.74,0.0,1,1,greedy
6,794,383944,2149.0,2,0.083,0.607,829,813.41,814.63,14.37,1.23,1,1,greedy
6,794,298208,3309.0,2,0.345,1.586,830,829.64,831.5,-1.5,1.86,0,1,greedy
6,796,472079,1724.0,2,0.139,0.99,825,822.58,822.58,2.42,0.0,1,1,greedy
6,796,479998,2717.0,2,0.355,0.781,826,825.68,825.68,0.32,0.0,1,1,greedy
6,796,100922,3278.0,2,0.528,1.968,826,821.39,823.08,2.92,1.68,1,1,greedy
6,796,8991,489.0,2,0.2,0.811,826,816.31,822.11,3.89,5.81,1,1,greedy
6,796,534641,1233.0,2,0.32,1.21,826,825.55,825.55,0.45,0.0,1,1,greedy
6,796,453706,1674.0,2,0.355,1.666,829,817.32,817.32,11.68,0.0,1,1,greedy
6,796,106862,2050.0,2,0.788,1.88,830,824.65,824.65,5.35,0.0,1,1,greedy
6,796,21864,4228.0,2,0.398,1.782,830,829.01,829.01,0.99,0.0,1,1,greedy
6,796,367694,2082.0,2,0.647,1.703,830,829.53,829.53,0.47,0.0,1,1,greedy
6,796,472080,1963.0,2,0.244,0.368,831,821.72,821.72,9.28,0.0,1,1,greedy
6,798,278508,114.0,2,0.623,1.155,827,817.24,817.24,9.76,0.0,1,1,greedy
6,798,255606,1214.0,2,0.404,0.623,827,824.24,824.24,2.76,0.0,1,1,greedy
6,798,82262,2258.0,2,0.406,0.084,827,819.11,819.11,7.89,0.0,1,1,greedy
6,798,140258,2825.0,2,0.666,1.986,827,824.73,824.73,2.27,0.0,1,1,greedy
6,798,370406,2854.0,2,0.108,0.49,828,819.07,823.48,4.52,4.41,1,1,greedy
6,798,137220,1225.0,2,0.061,0.253,828,825.79,826.54,1.46,0.75,1,1,greedy
6,798,50775,388.0,2,0.589,1.09,828,827.21,827.21,0.79,0.0,1,1,greedy
6,798,232458,1401.0,2,0.156,0.461,830,807.29,811.19,18.81,3.9,1,1,greedy
6,798,464186,537.0,2,0.153,0.354,834,821.07,825.55,8.45,4.48,1,1,greedy
6,800,167515,996.0,2,0.337,1.209,829,817.26,820.13,8.87,2.88,1,1,greedy
6,800,495440,1329.0,2,0.373,2.065,829,827.03,827.03,1.97,0.0,1,1,greedy
6,800,555294,2677.0,2,0.063,0.159,830,820.39,820.51,9.49,0.12,1,1,greedy
6,800,524124,228.0,2,0.463,1.794,830,823.35,823.35,6.65,0.0,1,1,greedy
6,800,173514,529.0,2,0.028,1.007,830,824.77,824.77,5.23,0.0,1,1,greedy
6,800,339913,1401.0,2,0.441,1.628,830,829.03,829.03,0.97,0.0,1,1,greedy
6,800,350954,416.0,2,0.183,1.097,830,828.33,828.33,1.67,0.0,1,1,greedy
6,800,375983,3345.0,2,0.418,1.181,831,825.31,827.7,3.3,2.39,1,1,greedy
6,800,466851,1204.0,2,0.819,1.9,832,827.31,832.08,-0.08,4.77,0,1,greedy
6,800,453708,544.0,2,0.662,2.045,835,832.33,832.74,2.26,0.41,1,1,greedy
6,802,303817,2039.0,2,0.943,1.646,831,828.19,828.65,2.35,0.46,1,1,greedy
6,802,232460,3524.0,2,0.291,0.464,831,812.47,813.59,17.41,1.12,1,1,greedy
6,802,451158,489.0,2,0.305,0.713,831,829.04,832.65,-1.65,3.62,0,1,greedy
6,802,88416,139.0,2,0.289,1.677,832,822.85,822.85,9.15,0.0,1,1,greedy
6,802,238287,2258.0,2,0.168,0.22,832,826.44,826.44,5.56,0.0,1,1,greedy
6,802,413762,987.0,2,0.48,1.032,833,826.16,833.89,-0.89,7.73,0,1,greedy
6,802,91553,2141.0,2,0.515,1.068,833,830.06,830.06,2.94,0.0,1,1,greedy
6,802,469439,2662.0,2,0.403,2.238,838,835.51,835.51,2.49,0.0,1,1,greedy
6,804,161481,537.0,2,0.278,0.413,833,830.99,831.51,1.49,0.52,1,1,greedy
6,804,500646,3524.0,2,0.275,0.464,833,822.81,822.81,10.19,0.0,1,1,greedy
6,804,508504,2170.0,2,0.082,1.042,834,832.51,834.79,-0.79,2.29,0,1,greedy
6,804,568060,820.0,2,0.631,1.081,834,828.75,835.01,-1.01,6.25,0,1,greedy
6,804,72762,2020.0,2,0.21,0.117,834,828.55,833.25,0.75,4.7,1,1,greedy
6,804,25120,2015.0,2,0.287,2.255,834,829.79,829.79,4.21,0.0,1,1,greedy
6,804,326145,2149.0,2,0.593,1.219,836,832.93,832.93,3.07,0.0,1,1,greedy
6,804,103954,1538.0,2,0.405,1.681,836,827.77,832.09,3.91,4.32,1,1,greedy
6,804,182547,849.0,2,0.443,1.471,837,830.44,830.44,6.56,0.0,1,1,greedy
6,804,345504,5.0,2,0.04,2.559,840,830.28,835.57,4.43,5.29,1,1,greedy
6,806,331651,1963.0,2,0.334,0.467,835,832.59,833.05,1.95,0.47,1,1,greedy
6,806,176516,226.0,2,0.168,0.377,835,826.35,826.35,8.65,0.0,1,1,greedy
6,806,122015,2144.0,2,0.339,1.473,836,829.9,835.86,0.14,5.96,1,1,greedy
6,806,320656,2771.0,2,0.772,1.677,837,832.28,832.28,4.72,0.0,1,1,greedy
6,806,359373,830.0,2,0.323,1.848,840,837.79,837.79,2.21,0.0,1,1,greedy
6,808,91557,2002.0,2,0.588,1.182,838,827.17,831.63,6.37,4.45,1,1,greedy
6,808,229553,1746.0,2,0.214,1.644,838,827.92,829.22,8.78,1.29,1,1,greedy
6,808,176517,780.0,2,0.177,1.101,840,835.11,835.11,4.89,0.0,1,1,greedy
6,808,505893,1674.0,2,0.119,1.139,843,832.11,833.83,9.17,1.72,1,1,greedy
6,808,381274,836.0,2,0.646,1.769,844,841.97,848.01,-4.01,6.04,0,1,greedy
6,810,278516,1724.0,2,0.067,1.013,839,835.84,838.92,0.08,3.08,1,1,greedy
6,810,18671,607.0,2,0.698,1.799,842,840.77,841.92,0.08,1.15,1,1,greedy
6,810,560428,3241.0,2,0.3,2.022,845,843.54,845.57,-0.57,2.03,0,1,greedy
6,812,31439,3524.0,2,0.112,0.378,841,831.01,831.01,9.99,0.0,1,1,greedy
6,812,323410,488.0,2,0.096,1.656,841,831.02,832.86,8.14,1.85,1,1,greedy
6,812,255612,226.0,2,0.233,1.169,843,842.37,843.64,-0.64,1.27,0,1,greedy
6,812,498031,529.0,2,0.105,0.849,845,836.95,842.59,2.41,5.64,1,1,greedy
6,812,137224,114.0,2,0.675,2.289,847,846.65,848.79,-1.79,2.14,0,1,greedy
6,814,170522,2082.0,2,0.012,0.169,843,835.08,836.09,6.91,1.0,1,1,greedy
6,814,498030,1538.0,2,0.051,1.174,844,842.27,842.27,1.73,0.0,1,1,greedy
6,814,323412,2149.0,2,0.245,0.245,844,841.13,841.31,2.69,0.17,1,1,greedy
6,814,345507,2914.0,2,0.385,1.637,844,835.33,835.65,8.35,0.32,1,1,greedy
6,814,155394,828.0,2,1.085,1.828,844,842.97,843.55,0.45,0.58,1,1,greedy
6,814,91560,3309.0,2,0.129,0.67,844,840.49,840.49,3.51,0.0,1,1,greedy
6,814,218007,1299.0,2,0.09,1.239,845,830.63,833.58,11.42,2.95,1,1,greedy
6,814,161486,1771.0,2,0.235,1.54,852,843.46,843.95,8.05,0.49,1,1,greedy
6,814,492859,139.0,2,0.064,2.259,853,846.77,848.51,4.49,1.74,1,1,greedy
6,816,15367,228.0,2,0.434,1.485,845,843.8,843.8,1.2,0.0,1,1,greedy
6,816,252795,5.0,2,0.048,0.279,845,837.08,837.69,7.31,0.61,1,1,greedy
6,816,315137,2191.0,2,0.056,0.361,845,823.58,823.74,21.26,0.16,1,1,greedy
6,816,443082,2466.0,2,0.187,1.816,845,837.17,846.25,-1.25,9.08,0,1,greedy
6,816,495444,3100.0,2,0.071,0.114,845,821.59,821.59,23.41,0.0,1,1,greedy
6,818,173520,3100.0,2,0.025,0.385,847,829.1,833.13,13.87,4.02,1,1,greedy
6,818,137227,1240.0,2,0.181,1.083,847,838.8,838.8,8.2,0.0,1,1,greedy
6,818,568064,1299.0,2,0.25,0.445,848,840.58,844.33,3.67,3.74,1,1,greedy
6,818,345508,1724.0,2,0.088,0.696,848,846.55,852.48,-4.48,5.93,0,1,greedy
6,818,161489,820.0,2,0.093,0.869,848,841.0,841.0,7.0,0.0,1,1,greedy
6,818,176519,996.0,2,0.789,2.475,852,849.97,852.73,-0.73,2.76,0,1,greedy
6,818,241236,3384.0,2,0.715,2.569,853,850.15,853.72,-0.72,3.57,0,1,greedy
6,820,448462,1601.0,2,0.086,2.49,847,846.08,848.21,-1.21,2.13,0,1,greedy
6,820,44381,2258.0,2,0.065,0.446,849,834.82,835.54,13.46,0.72,1,1,greedy
6,820,100929,2466.0,2,0.185,0.163,849,844.15,844.84,4.16,0.69,1,1,greedy
6,820,289786,529.0,2,0.118,0.511,849,846.34,850.76,-1.76,4.43,0,1,greedy
6,820,529386,1328.0,2,0.034,0.878,849,831.82,831.82,17.18,0.0,1,1,greedy
6,820,397610,1299.0,2,0.175,0.224,850,848.0,851.96,-1.96,3.96,0,1,greedy
6,820,128076,3100.0,2,0.236,0.74,850,841.47,848.28,1.72,6.81,1,1,greedy
6,820,264272,1963.0,2,0.33,0.732,850,845.69,845.69,4.31,0.0,1,1,greedy
6,820,323414,4228.0,2,0.281,0.681,851,841.25,841.25,9.75,0.0,1,1,greedy
6,822,261444,1240.0,2,0.087,0.747,851,849.95,849.95,1.05,0.0,1,1,greedy
6,822,317819,2191.0,2,0.057,0.738,852,834.39,834.39,17.61,0.0,1,1,greedy
6,822,41072,987.0,2,0.332,1.976,852,849.94,849.94,2.06,0.0,1,1,greedy
6,822,238296,3309.0,2,0.149,0.614,852,851.03,854.79,-2.79,3.76,0,1,greedy
6,822,323416,2149.0,2,0.075,1.008,855,854.41,856.35,-1.35,1.94,0,1,greedy
6,824,397612,2082.0,2,0.088,0.589,853,844.89,844.89,8.11,0.0,1,1,greedy
6,824,21883,2761.0,2,0.48,1.895,854,850.59,850.59,3.41,0.0,1,1,greedy
6,824,317820,2771.0,2,0.353,1.547,854,852.57,852.57,1.43,0.0,1,1,greedy
6,824,173521,3278.0,2,0.53,0.827,854,839.63,842.99,11.01,3.36,1,1,greedy
6,824,194250,4228.0,2,0.152,0.596,854,851.67,851.67,2.33,0.0,1,1,greedy
6,824,400353,2914.0,2,0.057,1.533,854,852.95,856.04,-2.04,3.09,0,1,greedy
6,826,82276,2258.0,2,0.084,1.149,855,849.39,849.39,5.61,0.0,1,1,greedy
6,826,424423,1233.0,2,0.089,1.164,855,840.74,840.74,14.26,0.0,1,1,greedy
6,826,432366,2050.0,2,0.274,1.846,855,848.17,851.19,3.81,3.02,1,1,greedy
6,826,9006,3241.0,2,0.135,0.31,856,851.35,851.35,4.65,0.0,1,1,greedy
6,826,289788,830.0,2,0.05,0.521,856,846.68,847.58,8.42,0.9,1,1,greedy
6,826,281399,2002.0,2,0.606,1.954,856,853.11,854.52,1.48,1.41,1,1,greedy
6,826,339920,537.0,2,0.31,1.275,856,848.58,851.54,4.46,2.96,1,1,greedy
6,826,50787,388.0,2,0.679,1.022,856,845.79,848.58,7.42,2.79,1,1,greedy
6,826,161492,3278.0,2,0.533,0.615,856,853.47,853.47,2.53,0.0,1,1,greedy
6,826,461523,139.0,2,0.038,0.243,856,853.18,853.18,2.82,0.0,1,1,greedy
6,826,521470,2020.0,2,0.653,1.859,860,854.08,859.68,0.32,5.6,1,1,greedy
6,828,25128,1328.0,2,0.034,0.374,860,839.31,839.31,20.69,0.0,1,1,greedy
6,830,337074,3347.0,2,0.015,1.168,860,844.14,846.37,13.63,2.23,1,1,greedy
6,830,339922,489.0,2,0.587,1.762,860,854.14,859.22,0.78,5.08,1,1,greedy
6,830,472092,1401.0,2,0.64,1.776,860,854.71,861.57,-1.57,6.86,0,1,greedy
6,830,544969,1601.0,2,0.086,0.373,860,854.01,857.42,2.58,3.41,1,1,greedy
6,830,124995,1233.0,2,0.051,1.414,861,857.3,857.3,3.7,0.0,1,1,greedy
6,830,448470,1225.0,2,0.334,1.563,861,850.26,853.58,7.42,3.32,1,1,greedy
6,830,176527,2854.0,2,0.881,1.793,864,856.92,858.29,5.71,1.37,1,1,greedy
6,832,375995,3524.0,2,0.245,1.03,861,846.92,846.92,14.08,0.0,1,1,greedy
6,832,241241,1963.0,2,0.363,0.944,861,860.89,864.91,-3.91,4.02,0,1,greedy
6,832,461524,1329.0,2,0.027,0.603,862,841.4,843.9,18.1,2.5,1,1,greedy
6,832,534658,2191.0,2,0.115,1.56,862,852.75,852.83,9.17,0.08,1,1,greedy
6,832,31451,139.0,2,0.023,0.296,864,859.91,860.77,3.23,0.86,1,1,greedy
6,834,197187,2050.0,2,0.077,0.649,863,858.39,858.39,4.61,0.0,1,1,greedy
6,834,328876,1674.0,2,0.76,1.039,864,853.42,856.41,7.59,2.99,1,1,greedy
6,834,41078,2252.0,2,0.207,2.091,865,857.7,858.53,6.47,0.83,1,1,greedy
6,834,408460,2141.0,2,0.968,1.741,868,861.22,865.56,2.44,4.33,1,1,greedy
6,836,206069,780.0,2,0.705,1.957,865,862.82,862.82,2.18,0.0,1,1,greedy
6,836,47640,2466.0,2,0.185,0.866,865,857.15,857.15,7.85,0.0,1,1,greedy
6,836,149330,544.0,2,0.232,1.015,865,850.69,851.53,13.47,0.84,1,1,greedy
6,836,323423,939.0,2,0.015,1.123,866,849.76,849.76,16.24,0.0,1,1,greedy
6,836,492864,4228.0,2,0.202,0.646,866,862.94,864.13,1.87,1.19,1,1,greedy
6,836,206071,5.0,2,0.942,1.807,867,864.65,868.82,-1.82,4.17,0,1,greedy
6,836,503305,849.0,2,0.017,0.534,867,844.72,844.72,22.28,0.0,1,1,greedy
6,836,152366,2717.0,2,0.91,1.328,868,859.18,861.66,6.34,2.47,1,1,greedy
6,836,526729,3345.0,2,1.034,2.599,875,871.14,876.36,-1.36,5.23,0,1,greedy
6,838,480011,1601.0,2,0.195,0.829,867,866.79,867.87,-0.87,1.08,0,1,greedy
6,838,63301,1593.0,2,0.31,0.935,867,852.68,852.68,14.32,0.0,1,1,greedy
6,838,495453,3384.0,2,0.75,0.845,868,867.82,870.3,-2.3,2.47,0,1,greedy
6,838,317826,1947.0,2,1.014,1.582,868,864.25,864.25,3.75,0.0,1,1,greedy
6,838,303831,1123.0,2,0.256,1.322,868,855.53,857.01,10.99,1.49,1,1,greedy
6,840,215052,3524.0,2,0.31,0.438,869,857.34,861.33,7.67,3.99,1,1,greedy
6,840,348228,1771.0,2,0.958,1.522,869,868.72,868.72,0.28,0.0,1,1,greedy
6,840,339924,2170.0,2,0.916,1.924,870,868.34,870.65,-0.65,2.31,0,1,greedy
6,840,200175,1225.0,2,0.334,1.565,873,870.54,870.76,2.24,0.22,1,1,greedy
6,840,508519,820.0,2,1.044,1.946,874,870.63,871.25,2.75,0.62,1,1,greedy
6,842,194255,1724.0,2,0.889,1.484,871,870.9,870.9,0.1,0.0,1,1,greedy
6,842,267064,828.0,2,0.917,1.413,872,866.93,870.68,1.32,3.74,1,1,greedy
6,842,403008,489.0,2,0.607,0.928,872,871.3,874.8,-2.8,3.51,0,1,greedy
6,842,557863,544.0,2,0.062,1.723,872,869.99,872.37,-0.37,2.38,0,1,greedy
6,844,435081,2252.0,2,0.245,0.355,873,866.84,869.0,4.0,2.16,1,1,greedy
6,844,334376,537.0,2,0.251,0.255,874,856.92,857.01,16.99,0.09,1,1,greedy
6,844,5762,1746.0,2,1.104,1.691,875,871.95,874.16,0.84,2.21,1,1,greedy
6,844,100933,3309.0,2,0.698,1.656,878,875.21,875.21,2.79,0.0,1,1,greedy
6,844,317829,1204.0,2,0.963,1.831,878,871.95,871.95,6.05,0.0,1,1,greedy
6,846,284253,3347.0,2,0.139,0.238,875,853.23,855.25,19.75,2.02,1,1,greedy
6,846,57056,2466.0,2,0.181,0.652,876,868.3,868.3,7.7,0.0,1,1,greedy
6,846,188424,114.0,2,1.058,1.806,876,875.2,875.2,0.8,0.0,1,1,greedy
6,848,342749,939.0,2,0.174,1.401,884,867.26,867.26,16.74,0.0,1,1,greedy
6,850,552723,1401.0,2,0.649,1.17,879,874.3,874.3,4.7,0.0,1,1,greedy
6,850,226707,3347.0,2,0.139,0.538,879,863.03,863.03,15.97,0.0,1,1,greedy
6,850,9012,2252.0,2,0.245,0.61,879,878.18,881.22,-2.22,3.05,0,1,greedy
6,850,226708,1299.0,2,0.156,0.595,879,860.44,861.54,17.46,1.1,1,1,greedy
6,850,539900,2466.0,2,0.163,0.321,880,876.45,876.45,3.55,0.0,1,1,greedy
6,850,226709,2149.0,2,0.254,0.438,880,864.35,867.22,12.78,2.87,1,1,greedy
6,850,272786,4228.0,2,0.601,0.02,880,872.27,875.04,4.96,2.78,1,1,greedy
6,850,364989,1328.0,2,0.248,0.289,880,858.6,858.6,21.4,0.0,1,1,greedy
6,850,5767,1225.0,2,0.339,0.405,881,880.92,880.92,0.08,0.0,1,1,greedy
6,850,405719,2020.0,2,0.403,0.975,881,869.89,869.89,11.11,0.0,1,1,greedy
6,850,542381,544.0,2,0.203,0.263,881,877.98,881.33,-0.33,3.35,0,1,greedy
6,850,356616,1240.0,2,0.653,1.633,882,873.59,873.59,8.41,0.0,1,1,greedy
6,850,362195,2717.0,2,0.5,0.812,883,874.43,875.13,7.87,0.71,1,1,greedy
6,852,364990,1593.0,2,0.31,1.063,881,868.45,868.45,12.55,0.0,1,1,greedy
6,852,495458,3347.0,2,0.157,0.833,881,875.52,875.52,5.48,0.0,1,1,greedy
6,852,244128,1328.0,2,0.116,0.332,881,866.45,866.45,14.55,0.0,1,1,greedy
6,852,170537,1299.0,2,0.221,0.373,881,869.54,871.39,9.61,1.86,1,1,greedy
6,852,348235,607.0,2,0.203,1.74,881,872.66,872.66,8.34,0.0,1,1,greedy
6,854,437718,139.0,2,0.279,0.25,883,868.45,868.45,14.55,0.0,1,1,greedy
6,854,563005,3278.0,2,0.683,2.069,883,881.59,885.13,-2.13,3.54,0,1,greedy
6,854,161502,1123.0,2,0.107,0.089,885,861.21,861.21,23.79,0.0,1,1,greedy
6,854,167535,830.0,2,0.101,0.133,885,860.01,860.01,24.99,0.0,1,1,greedy
6,854,505907,529.0,2,0.147,1.797,885,874.66,874.66,10.34,0.0,1,1,greedy
6,854,547565,2914.0,2,0.725,2.156,889,882.7,882.7,6.3,0.0,1,1,greedy
6,856,345519,1299.0,2,0.24,0.425,885,879.23,883.0,2.0,3.77,1,1,greedy
6,856,362199,607.0,2,0.145,0.502,886,882.2,887.04,-1.04,4.84,0,1,greedy
6,856,31460,1328.0,2,0.077,0.655,886,876.72,876.83,9.17,0.11,1,1,greedy
6,856,50798,2191.0,2,0.269,0.814,887,869.29,869.29,17.71,0.0,1,1,greedy
6,858,537345,1601.0,2,0.291,0.753,887,879.73,883.05,3.95,3.32,1,1,greedy
6,858,125002,537.0,2,0.238,0.728,887,870.28,871.87,15.13,1.59,1,1,greedy
6,858,342752,780.0,2,0.631,1.671,888,886.55,886.55,1.45,0.0,1,1,greedy
6,858,125003,2141.0,2,0.96,1.648,888,887.58,887.72,0.28,0.14,1,1,greedy
6,858,298227,2854.0,2,0.058,1.216,888,872.92,877.55,10.45,4.62,1,1,greedy
6,858,539901,996.0,2,0.865,2.302,893,889.15,889.34,3.66,0.19,1,1,greedy
6,860,524136,139.0,2,0.306,1.36,889,886.72,886.72,2.28,0.0,1,1,greedy
6,860,235447,2252.0,2,0.089,0.626,891,888.31,889.47,1.53,1.16,1,1,greedy
6,860,209108,1724.0,2,0.58,1.452,895,892.31,892.31,2.69,0.0,1,1,greedy
6,862,342753,537.0,2,0.238,0.403,891,879.77,879.77,11.23,0.0,1,1,greedy
6,862,258514,2677.0,2,0.199,2.468,891,888.86,892.06,-1.06,3.21,0,1,greedy
6,862,155408,3347.0,2,0.168,0.314,891,883.65,883.65,7.35,0.0,1,1,greedy
6,862,275658,4228.0,2,0.569,0.702,891,887.16,889.74,1.26,2.58,1,1,greedy
6,862,563006,3309.0,2,0.695,0.754,892,891.63,891.63,0.37,0.0,1,1,greedy
6,862,480019,3524.0,2,0.364,1.159,892,879.05,881.83,10.17,2.78,1,1,greedy
6,862,200180,1947.0,2,0.973,1.151,892,886.46,889.09,2.91,2.63,1,1,greedy
6,862,376002,1601.0,2,0.373,0.581,892,891.92,891.92,0.08,0.0,1,1,greedy
6,862,381294,1240.0,2,0.679,0.962,892,891.66,891.95,0.05,0.29,1,1,greedy
6,862,547570,1963.0,2,0.986,1.072,892,883.64,883.64,8.36,0.0,1,1,greedy
6,862,555309,830.0,2,0.533,1.003,892,879.17,883.19,8.81,4.02,1,1,greedy
6,862,317834,1674.0,2,1.029,1.968,897,891.69,891.69,5.31,0.0,1,1,greedy
6,862,320673,939.0,2,1.016,2.364,902,900.23,900.99,1.01,0.76,1,1,greedy
6,864,443100,1299.0,2,0.125,0.568,893,889.18,889.18,3.82,0.0,1,1,greedy
6,864,182569,2191.0,2,0.295,1.779,893,891.07,892.07,0.93,1.0,1,1,greedy
6,864,203115,2170.0,2,1.049,1.336,893,892.79,895.77,-2.77,2.98,0,1,greedy
6,864,334384,3347.0,2,0.123,0.409,894,892.21,895.13,-1.13,2.92,0,1,greedy
6,864,143338,489.0,2,0.042,0.654,894,881.26,881.26,12.74,0.0,1,1,greedy
6,866,50803,529.0,2,0.018,0.545,895,883.49,883.49,11.51,0.0,1,1,greedy
6,866,281408,2914.0,2,0.172,0.889,896,895.79,895.79,0.21,0.0,1,1,greedy
6,866,5777,139.0,2,0.296,0.099,897,894.11,896.85,0.15,2.74,1,1,greedy
6,866,526736,3278.0,2,0.624,0.631,902,896.35,896.35,5.65,0.0,1,1,greedy
6,868,342756,3384.0,2,0.746,1.192,897,888.61,888.61,8.39,0.0,1,1,greedy
6,868,370428,820.0,2,0.879,1.108,897,891.66,891.66,5.34,0.0,1,1,greedy
6,868,155409,388.0,2,1.087,1.896,898,897.56,899.25,-1.25,1.68,0,1,greedy
6,868,232484,537.0,2,0.255,0.884,899,893.54,894.77,4.23,1.23,1,1,greedy
6,868,359388,2426.0,2,0.318,2.098,902,892.71,892.71,9.29,0.0,1,1,greedy
6,868,426997,607.0,2,0.203,0.735,902,894.24,896.92,5.08,2.67,1,1,greedy
6,868,348240,3524.0,2,0.364,1.602,903,899.9,901.55,1.45,1.65,1,1,greedy
6,870,50804,1947.0,2,0.126,0.188,899,893.15,893.21,5.79,0.06,1,1,greedy
6,870,328881,1233.0,2,0.161,0.386,899,878.69,878.69,20.31,0.0,1,1,greedy
6,870,524139,544.0,2,0.801,1.018,899,897.58,904.91,-5.91,7.33,0,1,greedy
6,870,292605,828.0,2,0.2,1.255,904,886.47,893.14,10.86,6.66,1,1,greedy
6,872,28301,830.0,2,0.35,0.646,901,891.71,891.71,9.29,0.0,1,1,greedy
6,872,456279,1282.0,2,1.133,1.558,902,899.07,899.07,2.93,0.0,1,1,greedy
6,872,212063,139.0,2,0.245,0.071,902,900.82,903.24,-1.24,2.43,0,1,greedy
6,872,389461,2149.0,2,0.466,2.306,903,899.76,899.76,3.24,0.0,1,1,greedy
6,872,143339,4228.0,2,0.629,0.585,903,901.56,902.26,0.74,0.69,1,1,greedy
6,872,261467,1931.0,2,1.17,1.8,906,901.46,902.08,3.92,0.63,1,1,greedy
6,872,370430,939.0,2,0.128,0.065,906,905.89,905.89,0.11,0.0,1,1,greedy
6,872,215070,1556.0,2,1.155,2.3,907,905.62,905.62,1.38,0.0,1,1,greedy
6,872,235450,489.0,2,0.667,1.765,911,906.11,909.19,1.81,3.08,1,1,greedy
6,872,275661,272.0,2,1.197,2.446,913,907.23,907.23,5.77,0.0,1,1,greedy
6,874,72787,2191.0,2,0.191,0.697,903,902.68,902.68,0.32,0.0,1,1,greedy
6,874,295424,2854.0,2,1.154,1.736,904,902.77,902.9,1.1,0.13,1,1,greedy
6,874,461533,529.0,2,0.018,0.244,904,889.73,889.73,14.27,0.0,1,1,greedy
6,876,247083,1299.0,2,0.373,0.92,905,904.26,905.29,-0.29,1.03,0,1,greedy
6,876,334389,2170.0,2,0.205,0.192,905,900.19,901.29,3.71,1.1,1,1,greedy
6,876,284261,2717.0,2,0.89,1.144,906,897.44,897.44,8.56,0.0,1,1,greedy
6,876,106897,3384.0,2,0.733,0.636,906,904.34,905.61,0.39,1.27,1,1,greedy
